ano,clube,jogador,posicao,overall,jogos
2022,América Futebol Clube (MG),Matheus Cavichioli,Goleiro,68,25
2022,América Futebol Clube (MG),Jailson,Goleiro,60,12
2022,América Futebol Clube (MG),Raúl Cáceres,Lateral,65,26
2022,América Futebol Clube (MG),Marlon,Lateral,65,29
2022,América Futebol Clube (MG),Patric,Lateral,65,30
2022,América Futebol Clube (MG),Danilo Avelar,Lateral,62,19
2022,América Futebol Clube (MG),Éder,Zagueiro,67,33
2022,América Futebol Clube (MG),Germán Conti,Zagueiro,66,23
2022,América Futebol Clube (MG),Iago Maidana,Zagueiro,66,17
2022,América Futebol Clube (MG),Ricardo Silva,Zagueiro,58,11
2022,América Futebol Clube (MG),Juninho,Volante,72,35
2022,América Futebol Clube (MG),Alê,Volante,67,28
2022,América Futebol Clube (MG),Lucas Kal,Meia,68,28
2022,América Futebol Clube (MG),Matheusinho,Meia,67,28
2022,América Futebol Clube (MG),Martín Benítez,Meia,66,15
2022,América Futebol Clube (MG),Juan Pablo Ramírez,Meia,63,16
2022,América Futebol Clube (MG),Pedrinho,Ponta,73,19
2022,América Futebol Clube (MG),Felipe Azevedo,Ponta,72,36
2022,América Futebol Clube (MG),Everaldo,Ponta,70,29
2022,América Futebol Clube (MG),Henrique Almeida,Atacante,71,28
2022,América Futebol Clube (MG),Aloísio,Atacante,68,22
2022,América Futebol Clube (MG),Wellington Paulista,Atacante,64,19
2022,América Futebol Clube (MG),Gonzalo Mastriani,Atacante,61,11
2022,Atlético Clube Goianiense,Ronaldo,Goleiro,62,18
2022,Atlético Clube Goianiense,Renan,Goleiro,61,16
2022,Atlético Clube Goianiense,Jefferson,Lateral,67,33
2022,Atlético Clube Goianiense,Dudu,Lateral,64,22
2022,Atlético Clube Goianiense,Arthur Henrique,Lateral,62,22
2022,Atlético Clube Goianiense,Hayner,Lateral,62,19
2022,Atlético Clube Goianiense,Wanderson,Zagueiro,64,28
2022,Atlético Clube Goianiense,Lucas Gazal,Zagueiro,60,15
2022,Atlético Clube Goianiense,Ramon Menezes,Zagueiro,59,14
2022,Atlético Clube Goianiense,Marlon Freitas,Volante,70,36
2022,Atlético Clube Goianiense,Baralhas,Volante,68,30
2022,Atlético Clube Goianiense,Edson Fernando,Volante,63,25
2022,Atlético Clube Goianiense,Willian Maranhão,Volante,61,18
2022,Atlético Clube Goianiense,Edson,Volante,60,17
2022,Atlético Clube Goianiense,Jorginho,Meia,68,30
2022,Atlético Clube Goianiense,Shaylon,Meia,67,28
2022,Atlético Clube Goianiense,Wellington Rato,Ponta,75,36
2022,Atlético Clube Goianiense,Airton,Ponta,71,33
2022,Atlético Clube Goianiense,Luiz Fernando,Ponta,70,29
2022,Atlético Clube Goianiense,Léo Pereira,Ponta,70,30
2022,Atlético Clube Goianiense,Kelvin,Ponta,60,11
2022,Atlético Clube Goianiense,Diego Churín,Atacante,74,36
2022,Atlético Clube Goianiense,Ricardinho,Atacante,57,6
2022,Avaí FC,Vladimir,Goleiro,64,23
2022,Avaí FC,Douglas Friedrich,Goleiro,61,11
2022,Avaí FC,Kevin,Lateral,67,32
2022,Avaí FC,Bruno Cortez,Lateral,64,27
2022,Avaí FC,Natanael,Lateral,63,16
2022,Avaí FC,Arthur Chaves,Zagueiro,64,17
2022,Avaí FC,Bressan,Zagueiro,63,21
2022,Avaí FC,Rafael Vaz,Zagueiro,61,18
2022,Avaí FC,Eduardo,Volante,67,31
2022,Avaí FC,Raniele,Volante,67,33
2022,Avaí FC,Lucas Ventura,Volante,63,21
2022,Avaí FC,Bruno Silva,Meia,66,31
2022,Avaí FC,Jean Cléber,Meia,64,26
2022,Avaí FC,Jean Pyerre,Meia,64,23
2022,Avaí FC,William Pottker,Ponta,68,27
2022,Avaí FC,Muriqui,Ponta,68,26
2022,Avaí FC,Morato,Ponta,65,14
2022,Avaí FC,Marcinho,Ponta,61,15
2022,Avaí FC,Renato,Ponta,60,16
2022,Avaí FC,Rômulo Souza,Ponta,59,13
2022,Avaí FC,Bissoli,Atacante,79,32
2022,Avaí FC,Pablo Dyego,Atacante,58,10
2022,Avaí FC,Paolo Guerrero,Atacante,58,10
2022,Botafogo de Futebol e Regatas,Roberto Fernández,Goleiro,69,32
2022,Botafogo de Futebol e Regatas,Lucas Perri,Goleiro,66,4
2022,Botafogo de Futebol e Regatas,Renzo Saravia,Lateral,69,25
2022,Botafogo de Futebol e Regatas,Marçal,Lateral,65,18
2022,Botafogo de Futebol e Regatas,Daniel Borges,Lateral,65,26
2022,Botafogo de Futebol e Regatas,Hugo,Lateral,61,16
2022,Botafogo de Futebol e Regatas,Victor Cuesta,Zagueiro,68,29
2022,Botafogo de Futebol e Regatas,Adryelson,Zagueiro,65,17
2022,Botafogo de Futebol e Regatas,Kanu,Zagueiro,61,19
2022,Botafogo de Futebol e Regatas,Philipe Sampaio,Zagueiro,60,16
2022,Botafogo de Futebol e Regatas,Patrick de Paula,Volante,62,18
2022,Botafogo de Futebol e Regatas,Luís Oyama,Volante,60,16
2022,Botafogo de Futebol e Regatas,Lucas Fernandes,Meia,72,24
2022,Botafogo de Futebol e Regatas,Eduardo,Meia,69,14
2022,Botafogo de Futebol e Regatas,Tchê Tchê,Meia,69,29
2022,Botafogo de Futebol e Regatas,Lucas Piazón,Meia,64,17
2022,Botafogo de Futebol e Regatas,Jeffinho,Ponta,71,24
2022,Botafogo de Futebol e Regatas,Victor Sá,Ponta,70,27
2022,Botafogo de Futebol e Regatas,Júnior Santos,Ponta,63,15
2022,Botafogo de Futebol e Regatas,Tiquinho Soares,Atacante,77,14
2022,Botafogo de Futebol e Regatas,Erison,Atacante,77,20
2022,Botafogo de Futebol e Regatas,Vinícius Lopes,Atacante,64,16
2022,Botafogo de Futebol e Regatas,Matheus Nascimento,Atacante,62,23
2022,CR Flamengo,Santos,Goleiro,66,19
2022,CR Flamengo,Hugo Souza,Goleiro,66,15
2022,CR Flamengo,Ayrton Lucas,Lateral,76,31
2022,CR Flamengo,Matheuzinho,Lateral,66,28
2022,CR Flamengo,Rodinei,Lateral,63,16
2022,CR Flamengo,Pablo,Zagueiro,68,23
2022,CR Flamengo,Fabrício Bruno,Zagueiro,62,13
2022,CR Flamengo,David Luiz,Zagueiro,62,19
2022,CR Flamengo,Thiago Maia,Volante,69,24
2022,CR Flamengo,Willian Arão,Volante,68,14
2022,CR Flamengo,Giorgian de Arrascaeta,Meia,77,24
2022,CR Flamengo,João Gomes,Meia,74,29
2022,CR Flamengo,Andreas Pereira,Meia,73,13
2022,CR Flamengo,Matheus França,Meia,72,17
2022,CR Flamengo,Victor Hugo,Meia,71,21
2022,CR Flamengo,Everton Ribeiro,Meia,70,30
2022,CR Flamengo,Arturo Vidal,Meia,68,15
2022,CR Flamengo,Diego,Meia,62,19
2022,CR Flamengo,Everton,Ponta,79,20
2022,CR Flamengo,Lázaro,Ponta,76,21
2022,CR Flamengo,Marinho,Ponta,73,25
2022,CR Flamengo,Gabriel Barbosa,Atacante,86,29
2022,CR Flamengo,Pedro,Atacante,86,24
2022,Ceará Sporting Club,João Ricardo,Goleiro,69,35
2022,Ceará Sporting Club,Vinicius Machado,Goleiro,61,2
2022,Ceará Sporting Club,Nino Paraíba,Lateral,67,33
2022,Ceará Sporting Club,Bruno Pacheco,Lateral,66,28
2022,Ceará Sporting Club,Victor Luís,Lateral,63,24
2022,Ceará Sporting Club,Michel Macedo,Lateral,62,17
2022,Ceará Sporting Club,Messias,Zagueiro,64,25
2022,Ceará Sporting Club,Gabriel Lacerda,Zagueiro,64,26
2022,Ceará Sporting Club,Luiz Otávio,Zagueiro,63,23
2022,Ceará Sporting Club,Richard,Volante,68,30
2022,Ceará Sporting Club,Richardson,Volante,65,31
2022,Ceará Sporting Club,Rodrigo Lindoso,Volante,61,13
2022,Ceará Sporting Club,Vina,Meia,70,31
2022,Ceará Sporting Club,Lima,Meia,68,31
2022,Ceará Sporting Club,Fernando Sobral,Meia,64,23
2022,Ceará Sporting Club,Guilherme Castilho,Meia,61,13
2022,Ceará Sporting Club,Geovane,Meia,60,17
2022,Ceará Sporting Club,Stiven Mendoza,Ponta,77,29
2022,Ceará Sporting Club,Erick,Ponta,65,24
2022,Ceará Sporting Club,Cléber,Atacante,69,21
2022,Ceará Sporting Club,Zé Roberto,Atacante,65,21
2022,Ceará Sporting Club,Iury Castilho,Atacante,60,13
2022,Ceará Sporting Club,Matheus Peixoto,Atacante,59,13
2022,Club Athletico Paranaense,Bento,Goleiro,70,33
2022,Club Athletico Paranaense,Anderson,Goleiro,61,5
2022,Club Athletico Paranaense,Abner,Lateral,73,28
2022,Club Athletico Paranaense,Khellven,Lateral,72,28
2022,Club Athletico Paranaense,Luis Orejuela,Lateral,64,15
2022,Club Athletico Paranaense,Pedro Henrique,Lateral,63,21
2022,Club Athletico Paranaense,Pedro Henrique,Zagueiro,65,28
2022,Club Athletico Paranaense,Matheus Felipe,Zagueiro,64,23
2022,Club Athletico Paranaense,Nicolás Hernández,Zagueiro,61,20
2022,Club Athletico Paranaense,Thiago Heleno,Zagueiro,59,13
2022,Club Athletico Paranaense,Erick,Volante,67,31
2022,Club Athletico Paranaense,Fernandinho,Volante,64,13
2022,Club Athletico Paranaense,Hugo Moura,Volante,64,25
2022,Club Athletico Paranaense,Matheus Fernandes,Volante,62,14
2022,Club Athletico Paranaense,David Terans,Meia,79,31
2022,Club Athletico Paranaense,Vitor Bueno,Meia,70,21
2022,Club Athletico Paranaense,Léo Cittadini,Meia,64,20
2022,Club Athletico Paranaense,Alex Santana,Meia,63,13
2022,Club Athletico Paranaense,Vitinho,Ponta,71,25
2022,Club Athletico Paranaense,Tomás Cuello,Ponta,70,31
2022,Club Athletico Paranaense,Agustín Canobbio,Ponta,65,25
2022,Club Athletico Paranaense,Pablo,Atacante,68,25
2022,Club Athletico Paranaense,Rômulo,Atacante,65,26
2022,Clube Atlético Mineiro,Everson,Goleiro,72,37
2022,Clube Atlético Mineiro,Rafael,Goleiro,66,1
2022,Clube Atlético Mineiro,Guilherme Arana,Lateral,72,20
2022,Clube Atlético Mineiro,Rubens,Lateral,71,29
2022,Clube Atlético Mineiro,Mariano,Lateral,64,25
2022,Clube Atlético Mineiro,Guga,Lateral,63,22
2022,Clube Atlético Mineiro,Dodô,Lateral,61,13
2022,Clube Atlético Mineiro,Júnior Alonso,Zagueiro,73,31
2022,Clube Atlético Mineiro,Nathan Silva,Zagueiro,62,22
2022,Clube Atlético Mineiro,Réver,Zagueiro,60,15
2022,Clube Atlético Mineiro,Allan,Volante,73,33
2022,Clube Atlético Mineiro,Otávio,Volante,69,24
2022,Clube Atlético Mineiro,Jair,Volante,68,31
2022,Clube Atlético Mineiro,Nacho Fernández,Meia,73,34
2022,Clube Atlético Mineiro,Matías Zaracho,Meia,68,26
2022,Clube Atlético Mineiro,Calebe,Meia,59,13
2022,Clube Atlético Mineiro,Keno,Ponta,69,29
2022,Clube Atlético Mineiro,Ademir,Ponta,68,35
2022,Clube Atlético Mineiro,Cristian Pavón,Ponta,62,18
2022,Clube Atlético Mineiro,Hulk,Atacante,82,25
2022,Clube Atlético Mineiro,Eduardo Vargas,Atacante,72,24
2022,Clube Atlético Mineiro,Eduardo Sasha,Atacante,67,27
2022,Clube Atlético Mineiro,Alan Kardec,Atacante,64,12
2022,Coritiba Foot Ball Club,Gabriel,Goleiro,65,13
2022,Coritiba Foot Ball Club,Alex Muralha,Goleiro,64,19
2022,Coritiba Foot Ball Club,Egídio,Lateral,64,21
2022,Coritiba Foot Ball Club,Natanael,Lateral,63,25
2022,Coritiba Foot Ball Club,Matheus Alexandre,Lateral,62,21
2022,Coritiba Foot Ball Club,Bruno Gomes,Lateral,61,18
2022,Coritiba Foot Ball Club,Rafael Santos,Lateral,60,15
2022,Coritiba Foot Ball Club,Warley,Lateral,60,15
2022,Coritiba Foot Ball Club,Guilherme Biro,Lateral,59,14
2022,Coritiba Foot Ball Club,Luciano Castán,Zagueiro,68,35
2022,Coritiba Foot Ball Club,Henrique,Zagueiro,61,18
2022,Coritiba Foot Ball Club,Willian Farias,Volante,62,21
2022,Coritiba Foot Ball Club,Bernardo,Volante,61,19
2022,Coritiba Foot Ball Club,Val Soares,Volante,60,13
2022,Coritiba Foot Ball Club,Régis,Meia,66,22
2022,Coritiba Foot Ball Club,Robinho,Meia,64,19
2022,Coritiba Foot Ball Club,Thonny  Anderson,Meia,62,18
2022,Coritiba Foot Ball Club,Matías Galarza Fonda,Meia,58,11
2022,Coritiba Foot Ball Club,Igor Paixão,Ponta,79,18
2022,Coritiba Foot Ball Club,Alef Manga,Ponta,77,35
2022,Coritiba Foot Ball Club,Fabrício Daniel,Ponta,71,28
2022,Coritiba Foot Ball Club,Léo Gamalho,Atacante,73,28
2022,Coritiba Foot Ball Club,Clayton,Atacante,58,9
2022,Cuiabá Esporte Clube (MT),Walter,Goleiro,68,28
2022,Cuiabá Esporte Clube (MT),João Carlos,Goleiro,59,11
2022,Cuiabá Esporte Clube (MT),João Lucas,Lateral,65,31
2022,Cuiabá Esporte Clube (MT),Daniel Guedes,Lateral,63,14
2022,Cuiabá Esporte Clube (MT),Uendel,Lateral,62,16
2022,Cuiabá Esporte Clube (MT),Igor Cariús,Lateral,60,17
2022,Cuiabá Esporte Clube (MT),Marllon,Zagueiro,67,34
2022,Cuiabá Esporte Clube (MT),Alan Empereur,Zagueiro,67,28
2022,Cuiabá Esporte Clube (MT),Joaquim,Zagueiro,64,25
2022,Cuiabá Esporte Clube (MT),Paulão,Zagueiro,59,14
2022,Cuiabá Esporte Clube (MT),Camilo,Volante,66,24
2022,Cuiabá Esporte Clube (MT),Marcão,Volante,64,26
2022,Cuiabá Esporte Clube (MT),Rodriguinho,Meia,70,33
2022,Cuiabá Esporte Clube (MT),Rafael Gava,Meia,69,29
2022,Cuiabá Esporte Clube (MT),Pepê,Meia,69,30
2022,Cuiabá Esporte Clube (MT),Valdívia,Meia,66,27
2022,Cuiabá Esporte Clube (MT),Kelvin Osorio,Meia,61,18
2022,Cuiabá Esporte Clube (MT),André Luis,Ponta,69,33
2022,Cuiabá Esporte Clube (MT),Jonathan Cafu,Ponta,65,14
2022,Cuiabá Esporte Clube (MT),Felipe Marques,Ponta,65,24
2022,Cuiabá Esporte Clube (MT),Alesson,Ponta,64,21
2022,Cuiabá Esporte Clube (MT),Deyverson,Atacante,74,16
2022,Cuiabá Esporte Clube (MT),André Felipe,Atacante,66,17
2022,Esporte Clube Juventude,César,Goleiro,65,25
2022,Esporte Clube Juventude,Pegorari,Goleiro,59,13
2022,Esporte Clube Juventude,Rodrigo Soares,Lateral,70,35
2022,Esporte Clube Juventude,Paulo Henrique,Lateral,65,26
2022,Esporte Clube Juventude,Moraes,Lateral,62,19
2022,Esporte Clube Juventude,William Matheus,Lateral,59,14
2022,Esporte Clube Juventude,Thalisson,Zagueiro,63,25
2022,Esporte Clube Juventude,Vitor Mendes,Zagueiro,62,19
2022,Esporte Clube Juventude,Jean Irmer,Volante,64,25
2022,Esporte Clube Juventude,Elton,Volante,62,18
2022,Esporte Clube Juventude,Yuri Lima,Volante,62,22
2022,Esporte Clube Juventude,Jádson,Meia,69,33
2022,Esporte Clube Juventude,Chico Kim,Meia,69,33
2022,Esporte Clube Juventude,Felipe Pires,Meia,64,11
2022,Esporte Clube Juventude,Bruno Nazário,Meia,62,12
2022,Esporte Clube Juventude,Rafinha,Meia,58,11
2022,Esporte Clube Juventude,Óscar Ruiz,Ponta,69,24
2022,Esporte Clube Juventude,Capixaba,Ponta,66,27
2022,Esporte Clube Juventude,Guilherme Parede,Ponta,65,16
2022,Esporte Clube Juventude,Ruan,Ponta,58,11
2022,Esporte Clube Juventude,Isidro Pitta,Atacante,70,32
2022,Esporte Clube Juventude,Vitor Gabriel,Atacante,65,21
2022,Esporte Clube Juventude,Ricardo Bueno,Atacante,64,16
2022,Fluminense Football Club,Fábio,Goleiro,72,38
2022,Fluminense Football Club,Muriel,Goleiro,54,0
2022,Fluminense Football Club,Samuel Xavier,Lateral,68,33
2022,Fluminense Football Club,Caio Paulista,Lateral,66,27
2022,Fluminense Football Club,Cristiano,Lateral,60,14
2022,Fluminense Football Club,Nino,Zagueiro,72,30
2022,Fluminense Football Club,Manoel,Zagueiro,68,31
2022,Fluminense Football Club,David Braz,Zagueiro,60,13
2022,Fluminense Football Club,Luccas Claro,Zagueiro,59,10
2022,Fluminense Football Club,André,Volante,75,34
2022,Fluminense Football Club,Martinelli,Volante,67,28
2022,Fluminense Football Club,Felipe Melo,Volante,63,24
2022,Fluminense Football Club,Wellington,Volante,60,11
2022,Fluminense Football Club,Ganso,Meia,75,33
2022,Fluminense Football Club,Nathan,Meia,71,24
2022,Fluminense Football Club,Nonato,Meia,63,17
